(?a cssz-dimension:refArea ?f) ^ (?f <http://www.wikidata.org/prop/P6> ?e) ^ (?e <http://www.wikidata.org/prop/P6> ?d) ^ (?d <http://www.wikidata.org/prop/P102> ?c) ^ (?c <http://www.wikidata.org/prop/P102> <http://www.wikidata.org/entity/Q828099>) ^ (?c <http://kizi.vse.cz/novp19/diploma-thesis/appliesToRefPeriod> ?b) ^ (?a cssz-dimension:refPeriod ?b) ^ (?a cssz-dimension:druh-duchodu <https://data.cssz.cz/resource/pension-kind/PK_IT_2010>) ^ (?a qb:dataSet <pensions-by-region-total-PK_IT>) -> (?a cssz-measure:prumerna-vyse-duchodu-v-kc <<9428.31__10335.5)_ef2_1/2>) | support: 4, headCoverage: 3.560302625723187E-5, pcaConfidence: 1.0, headSize: 112350, pcaBodySize: 4
(?a cssz-dimension:refArea ?f) ^ (?f <http://www.wikidata.org/prop/P6> ?e) ^ (?e <http://www.wikidata.org/prop/P6> ?d) ^ (?d <http://www.wikidata.org/prop/P102> ?c) ^ (?c <http://www.wikidata.org/prop/P102> <http://www.wikidata.org/entity/Q1586610>) ^ (?c <http://kizi.vse.cz/novp19/diploma-thesis/appliesToRefPeriod> ?b) ^ (?a cssz-dimension:refPeriod ?b) ^ (?a cssz-dimension:druh-duchodu <https://data.cssz.cz/resource/pension-kind/PK_VM_2010>) ^ (?a qb:dataSet <pensions-by-region-total-PK_VM>) -> (?a cssz-measure:prumerna-vyse-duchodu-v-kc <<6394.66__8120.34)_ef2_2/2>) | support: 4, headCoverage: 3.560302625723187E-5, pcaConfidence: 1.0, headSize: 112350, pcaBodySize: 4
(?a cssz-dimension:refArea ?f) ^ (?f <http://www.wikidata.org/prop/P6> ?e) ^ (?e <http://www.wikidata.org/prop/P6> ?d) ^ (?d <http://www.wikidata.org/prop/P102> ?c) ^ (?c <http://www.wikidata.org/prop/P102> <http://www.wikidata.org/entity/Q1586610>) ^ (?c <http://kizi.vse.cz/novp19/diploma-thesis/appliesToRefPeriod> ?b) ^ (?a cssz-dimension:refPeriod ?b) ^ (?a cssz-dimension:druh-duchodu <https://data.cssz.cz/resource/pension-kind/PK_SDVM_2010>) ^ (?a qb:dataSet <pensions-by-region-total-PK_SDVM>) -> (?a cssz-measure:prumerna-vyse-duchodu-v-kc <<9402.0__12288.5)_ef2_1/2>) | support: 4, headCoverage: 3.560302625723187E-5, pcaConfidence: 1.0, headSize: 112350, pcaBodySize: 4
(?a cssz-dimension:refArea ?f) ^ (?f <http://www.wikidata.org/prop/P6> ?e) ^ (?e <http://www.wikidata.org/prop/P6> ?d) ^ (?d <http://www.wikidata.org/prop/P102> ?c) ^ (?c <http://www.wikidata.org/prop/P102> <http://www.wikidata.org/entity/Q1586610>) ^ (?c <http://kizi.vse.cz/novp19/diploma-thesis/appliesToRefPeriod> ?b) ^ (?a cssz-dimension:refPeriod ?b) ^ (?a cssz-dimension:druh-duchodu <https://data.cssz.cz/resource/pension-kind/PK_D-KMENY_2010>) ^ (?a qb:dataSet <pensions-by-region-total-PK_D-KMENY>) -> (?a cssz-measure:prumerna-vyse-duchodu-v-kc <<6821.98__9102.42)_ef2_2/2>) | support: 4, headCoverage: 3.560302625723187E-5, pcaConfidence: 1.0, headSize: 112350, pcaBodySize: 4
(?a cssz-dimension:refArea ?f) ^ (?f <http://www.wikidata.org/prop/P6> ?e) ^ (?e <http://www.wikidata.org/prop/P6> ?d) ^ (?d <http://www.wikidata.org/prop/P102> ?c) ^ (?c <http://www.wikidata.org/prop/P102> <http://www.wikidata.org/entity/Q1586610>) ^ (?c <http://kizi.vse.cz/novp19/diploma-thesis/appliesToRefPeriod> ?b) ^ (?a cssz-dimension:refPeriod ?b) ^ (?a cssz-dimension:druh-duchodu <https://data.cssz.cz/resource/pension-kind/PK_IP_2010>) ^ (?a qb:dataSet <pensions-by-region-total-PK_IP>) -> (?a cssz-measure:prumerna-vyse-duchodu-v-kc <<5684.43__6017.5)_ef2_1/2>) | support: 4, headCoverage: 3.560302625723187E-5, pcaConfidence: 1.0, headSize: 112350, pcaBodySize: 4
(?a cssz-dimension:refArea ?f) ^ (?f <http://www.wikidata.org/prop/P6> ?e) ^ (?e <http://www.wikidata.org/prop/P6> ?d) ^ (?d <http://www.wikidata.org/prop/P102> ?c) ^ (?c <http://www.wikidata.org/prop/P102> <http://www.wikidata.org/entity/Q1586610>) ^ (?c <http://kizi.vse.cz/novp19/diploma-thesis/appliesToRefPeriod> ?b) ^ (?a cssz-dimension:refPeriod ?b) ^ (?a cssz-dimension:druh-duchodu <https://data.cssz.cz/resource/pension-kind/PK_SD_2010>) ^ (?a qb:dataSet <pensions-by-region-total-PK_SD>) -> (?a cssz-measure:prumerna-vyse-duchodu-v-kc <<7930.86__9136.23)_ef2_1/2>) | support: 4, headCoverage: 3.560302625723187E-5, pcaConfidence: 1.0, headSize: 112350, pcaBodySize: 4
(?a cssz-dimension:refArea ?f) ^ (?f <http://www.wikidata.org/prop/P6> ?e) ^ (?e <http://www.wikidata.org/prop/P6> ?d) ^ (?d <http://www.wikidata.org/prop/P102> ?c) ^ (?c <http://www.wikidata.org/prop/P102> <http://www.wikidata.org/entity/Q828099>) ^ (?c <http://kizi.vse.cz/novp19/diploma-thesis/appliesToRefPeriod> ?b) ^ (?a cssz-dimension:refPeriod ?b) ^ (?a cssz-dimension:druh-duchodu <https://data.cssz.cz/resource/pension-kind/PK_SD_2010>) ^ (?a qb:dataSet <pensions-by-region-total-PK_SD>) -> (?a cssz-measure:prumerna-vyse-duchodu-v-kc <<7930.86__9136.23)_ef2_1/2>) | support: 4, headCoverage: 3.560302625723187E-5, pcaConfidence: 1.0, headSize: 112350, pcaBodySize: 4
(?a cssz-dimension:refArea ?f) ^ (?f <http://www.wikidata.org/prop/P6> ?e) ^ (?e <http://www.wikidata.org/prop/P6> ?d) ^ (?d <http://www.wikidata.org/prop/P102> ?c) ^ (?c <http://www.wikidata.org/prop/P102> <http://www.wikidata.org/entity/Q1586610>) ^ (?c <http://kizi.vse.cz/novp19/diploma-thesis/appliesToRefPeriod> ?b) ^ (?a cssz-dimension:refPeriod ?b) ^ (?a cssz-dimension:druh-duchodu <https://data.cssz.cz/resource/pension-kind/PK_SDV_2010>) ^ (?a qb:dataSet <pensions-by-region-total-PK_SDV>) -> (?a cssz-measure:prumerna-vyse-duchodu-v-kc <<10488.61__13161.29)_ef2_2/2>) | support: 4, headCoverage: 3.560302625723187E-5, pcaConfidence: 1.0, headSize: 112350, pcaBodySize: 4
(?a cssz-dimension:refArea ?f) ^ (?f <http://www.wikidata.org/prop/P6> ?e) ^ (?e <http://www.wikidata.org/prop/P6> ?d) ^ (?d <http://www.wikidata.org/prop/P102> ?c) ^ (?c <http://www.wikidata.org/prop/P102> <http://www.wikidata.org/entity/Q1586610>) ^ (?c <http://kizi.vse.cz/novp19/diploma-thesis/appliesToRefPeriod> ?b) ^ (?a cssz-dimension:refPeriod ?b) ^ (?a cssz-dimension:druh-duchodu <https://data.cssz.cz/resource/pension-kind/PK_SR_2010>) ^ (?a qb:dataSet <pensions-by-region-total-PK_SR>) -> (?a cssz-measure:prumerna-vyse-duchodu-v-kc <<6357.75__9471.0)_ef2_2/2>) | support: 4, headCoverage: 3.560302625723187E-5, pcaConfidence: 1.0, headSize: 112350, pcaBodySize: 4
(?a cssz-dimension:refArea ?f) ^ (?f <http://www.wikidata.org/prop/P6> ?e) ^ (?e <http://www.wikidata.org/prop/P6> ?d) ^ (?d <http://www.wikidata.org/prop/P102> ?c) ^ (?c <http://www.wikidata.org/prop/P102> <http://www.wikidata.org/entity/Q828099>) ^ (?c <http://kizi.vse.cz/novp19/diploma-thesis/appliesToRefPeriod> ?b) ^ (?a cssz-dimension:refPeriod ?b) ^ (?a cssz-dimension:druh-duchodu <https://data.cssz.cz/resource/pension-kind/PK_SIVM_2010>) ^ (?a qb:dataSet <pensions-by-region-total-PK_SIVM>) -> (?a cssz-measure:prumerna-vyse-duchodu-v-kc <<11685.82__13280.54)_ef2_1/2>) | support: 4, headCoverage: 3.560302625723187E-5, pcaConfidence: 1.0, headSize: 112350, pcaBodySize: 4
